DateDay	Financial Crisis_unscaled	Depression_unscaled	Bailout_unscaled	Mortgage Crisis_unscaled	Wall Street_unscaled	Oil_unscaled	Stock Market_unscaled	Subprime_unscaled	loan_unscaled	core inflation_unscaled	debt_unscaled	Brent_unscaled	WTI_unscaled	metals_unscaled	inflation_unscaled	economics_unscaled	stocks_unscaled	gold_unscaled	silver_unscaled	S&P 500_unscaled
2013-06-18	19	74	55	0	78	82	45	95	92	97	100	75	20	75	85	65	75	80	83	44
2013-06-19	20	83	44	0	60	81	57	16	87	0	96	71	41	74	84	75	67	84	83	51
2013-06-20	20	66	45	0	52	86	87	65	88	0	99	67	21	74	66	92	77	98	94	55
2013-06-21	31	74	23	52	58	82	100	17	89	0	80	93	64	44	58	59	98	90	90	70
2013-06-22	13	66	14	0	34	100	45	21	61	0	78	64	0	35	79	55	55	82	91	46
2013-06-23	25	73	14	0	33	90	31	20	61	0	55	49	0	43	77	61	62	85	99	15
2013-06-24	40	81	11	50	58	91	97	65	100	0	84	63	21	63	64	78	77	90	89	55
2013-06-25	10	61	22	0	45	89	86	48	99	0	96	89	41	75	67	65	100	84	91	39
2013-06-26	39	73	11	49	45	85	57	80	93	0	83	83	82	73	55	80	85	97	88	51
2013-06-27	20	69	45	100	39	79	61	0	90	100	93	97	84	77	56	80	75	94	90	48
2013-06-28	31	62	46	0	41	87	56	34	95	0	89	47	43	76	66	59	70	100	97	63
2013-06-29	25	64	14	0	38	92	29	0	71	0	58	53	26	44	62	46	66	95	89	30
2013-06-30	62	68	42	0	33	89	14	0	67	0	57	76	26	53	64	50	58	97	96	15
2013-07-01	50	83	18	94	100	83	63	39	96	0	73	68	34	79	88	63	67	72	87	61
2013-07-02	25	76	46	0	90	86	78	0	100	0	73	81	69	93	63	71	84	72	89	62
2013-07-03	65	80	19	0	95	80	100	41	75	0	61	81	71	73	59	51	82	69	88	60
2013-07-04	32	80	69	0	68	80	48	50	55	0	44	51	43	43	57	48	60	63	95	21
2013-07-05	61	78	33	0	65	87	64	96	77	0	52	77	42	79	62	51	57	71	86	50
2013-07-06	0	89	34	0	56	93	48	25	65	0	50	69	44	44	70	43	59	74	98	37
2013-07-07	31	92	11	59	73	85	33	25	58	0	50	57	21	43	55	72	52	77	85	31
2013-07-08	63	96	81	47	78	90	82	20	93	0	68	75	17	93	70	79	79	73	87	57
2013-07-09	100	95	18	0	83	86	78	59	94	0	83	100	68	98	66	80	70	74	83	77
2013-07-10	37	83	18	47	90	91	58	39	89	0	79	80	69	73	57	87	71	75	82	65
2013-07-11	38	94	55	97	75	94	80	0	94	0	80	58	70	85	85	84	76	71	84	67
2013-07-12	13	76	57	0	75	91	77	41	91	100	62	67	18	80	71	58	87	72	86	72
2013-07-13	15	82	0	0	63	100	27	49	68	0	47	76	63	46	68	60	58	78	95	50
2013-07-14	46	92	11	0	55	87	18	48	57	0	56	64	41	35	51	57	47	77	84	30
2013-07-15	50	95	27	0	94	90	78	40	94	0	74	71	34	80	83	70	79	76	82	61
2013-07-16	62	86	36	0	100	89	67	78	86	0	74	88	51	100	71	72	82	77	87	92
2013-07-17	62	85	36	47	91	87	70	59	87	0	95	77	68	90	64	73	79	79	82	57
2013-07-18	90	90	37	0	83	90	58	61	100	0	74	77	70	100	60	96	100	66	87	75
2013-07-19	13	79	57	100	72	87	68	63	88	0	79	92	90	78	64	64	62	67	86	68
2013-07-20	15	72	100	0	55	90	46	24	64	0	56	75	0	54	51	60	64	73	99	20
2013-07-21	16	89	23	60	68	91	31	100	62	0	69	74	43	31	52	49	50	88	90	10
2013-07-22	61	82	53	0	93	85	67	19	89	0	71	54	67	92	78	76	73	77	86	72
2013-07-23	74	93	63	0	95	83	64	78	93	0	84	81	100	79	87	100	82	73	91	100
2013-07-24	50	98	45	0	97	88	69	20	96	0	100	74	51	88	72	94	84	80	92	66
2013-07-25	77	88	46	0	82	90	70	20	87	0	78	84	35	77	70	83	87	93	90	50
2013-07-26	52	79	95	50	83	89	67	0	87	0	71	97	72	76	70	88	77	69	87	43
2013-07-27	94	84	23	0	58	98	38	99	74	0	52	76	21	46	45	51	76	77	100	15
2013-07-28	47	100	45	59	73	91	41	50	63	0	56	78	21	33	81	52	64	100	91	36
2013-07-29	37	97	36	47	88	89	71	39	96	0	75	74	85	78	72	74	74	75	89	49
2013-07-30	49	96	27	0	94	91	62	78	87	0	75	80	17	88	75	88	88	69	87	56
2013-07-31	25	88	27	47	99	91	70	79	93	0	76	71	0	75	100	86	92	69	84	61
2013-08-01	40	79	63	0	100	93	78	0	100	0	77	68	65	80	94	37	86	89	86	100
2013-08-02	41	80	39	52	86	92	81	100	80	100	76	77	100	88	67	46	84	89	91	92
2013-08-03	0	74	94	0	84	96	42	0	71	0	68	40	20	55	54	18	65	95	98	52
2013-08-04	66	99	32	0	67	91	44	24	65	0	58	62	41	27	71	35	72	91	94	34
2013-08-05	0	93	25	100	86	91	66	77	98	98	90	80	65	82	67	40	76	88	96	82
2013-08-06	52	87	100	0	81	94	80	95	95	96	100	90	16	82	68	47	82	81	94	98
2013-08-07	79	77	13	50	85	91	81	38	99	0	88	78	32	69	85	46	100	84	85	76
2013-08-08	52	76	88	0	87	87	79	19	86	0	78	85	48	78	77	52	80	84	94	53
2013-08-09	41	77	13	0	79	94	63	20	85	0	75	78	34	72	57	34	87	85	100	63
2013-08-10	16	90	47	62	68	100	35	48	67	0	50	69	20	50	59	32	58	90	98	28
2013-08-11	100	75	16	0	59	98	42	0	65	0	56	51	0	43	61	38	60	86	99	29
2013-08-12	53	91	88	0	71	89	87	95	93	0	78	87	80	96	69	41	73	89	97	42
2013-08-13	91	76	50	0	70	90	79	38	96	0	83	61	32	69	65	51	92	86	91	45
2013-08-14	39	86	50	49	92	87	92	57	92	0	93	71	80	93	71	42	90	83	89	42
2013-08-15	27	86	39	0	80	88	100	59	92	0	99	77	66	72	68	54	84	89	92	70
2013-08-16	14	81	39	0	90	89	82	20	94	0	79	53	34	81	92	37	80	89	87	80
2013-08-17	33	72	78	0	74	97	43	48	66	0	57	53	20	52	59	23	51	100	99	43
2013-08-18	33	76	31	62	72	96	37	0	54	0	40	69	0	33	56	46	70	95	95	47
2013-08-19	40	89	13	50	99	88	94	39	90	0	74	85	16	94	88	58	63	91	87	76
2013-08-20	65	86	13	0	88	88	55	57	99	96	92	100	96	66	79	63	78	85	92	57
2013-08-21	79	94	13	100	82	87	87	19	90	0	81	71	16	86	81	59	72	91	81	66
2013-08-22	53	86	25	50	69	90	95	19	88	0	97	54	16	87	80	64	93	85	86	65
2013-08-23	41	67	39	51	90	88	77	20	91	0	87	80	50	86	74	54	81	89	86	59
2013-08-24	32	72	31	61	59	99	45	24	78	0	75	69	0	48	72	38	62	96	96	47
2013-08-25	0	83	31	0	75	92	30	70	58	0	57	55	0	38	71	51	47	92	85	5
2013-08-26	76	94	12	0	87	87	57	18	87	0	80	72	46	67	60	77	61	81	83	59
2013-08-27	38	84	36	47	91	94	83	91	84	0	95	82	46	95	82	85	80	84	86	41
2013-08-28	77	100	49	0	96	96	100	56	87	0	88	74	62	100	100	100	72	86	81	52
2013-08-29	52	92	88	0	93	91	96	0	90	0	85	74	16	78	89	78	82	86	83	45
2013-08-30	27	70	64	0	92	89	85	20	84	0	87	98	0	68	93	62	75	89	88	70
2013-08-31	47	67	75	0	68	95	50	23	68	0	57	81	0	47	50	46	57	95	93	32
2013-09-01	54	62	0	0	56	95	20	27	54	0	35	59	21	20	55	43	36	89	93	4
2013-09-02	68	71	9	0	59	97	28	24	62	0	42	49	0	34	64	60	47	93	100	40
2013-09-03	34	86	32	0	89	92	49	82	94	0	67	59	33	54	75	100	62	80	97	62
2013-09-04	34	80	25	32	100	92	41	62	100	0	55	47	50	68	58	83	68	82	89	76
2013-09-05	51	77	8	0	75	95	46	21	92	94	63	61	100	62	70	95	66	86	88	38
2013-09-06	44	71	8	0	77	91	46	43	83	0	56	45	17	69	62	69	70	84	85	62
2013-09-07	31	71	40	0	55	98	18	25	68	0	40	52	20	44	51	50	47	99	99	21
2013-09-08	50	72	39	0	52	96	24	25	56	0	41	100	59	45	62	54	39	85	89	21
2013-09-09	8	88	41	32	73	95	43	21	94	0	57	59	33	84	84	95	69	81	89	45
2013-09-10	57	75	31	0	88	89	47	59	96	0	64	73	48	79	70	93	68	92	85	77
2013-09-11	57	81	40	0	82	86	49	40	83	0	70	58	32	81	84	90	79	96	87	55
2013-09-12	51	84	33	32	81	93	52	82	90	0	72	65	49	96	60	90	71	88	86	83
2013-09-13	77	77	8	0	68	94	48	63	81	0	57	48	17	71	49	77	65	84	85	46
2013-09-14	10	64	10	39	49	100	25	77	63	0	40	36	0	32	40	39	38	92	91	26
2013-09-15	40	64	29	75	50	92	22	24	54	0	31	65	78	31	65	50	37	88	95	45
2013-09-16	66	93	40	0	72	92	50	100	83	0	69	48	48	80	79	80	74	90	90	82
2013-09-17	100	89	16	31	77	91	56	61	85	0	67	59	32	85	54	100	77	87	88	27
2013-09-18	17	89	16	0	86	95	82	21	88	0	75	51	49	87	73	82	85	86	91	100
2013-09-19	68	90	16	32	74	90	86	82	86	0	85	47	16	68	98	89	93	83	86	69
2013-09-20	27	74	34	100	66	89	100	86	79	0	76	44	69	66	49	68	86	99	86	72
2013-09-21	10	72	40	0	55	90	62	51	62	0	58	33	0	37	53	39	89	100	92	51
2013-09-22	10	67	0	39	62	88	84	50	49	0	49	38	0	31	100	46	85	96	90	25
2013-09-23	25	95	16	64	82	89	90	0	85	93	70	43	50	99	88	72	100	85	83	73
2013-09-24	85	77	41	0	77	92	96	41	87	93	82	55	49	100	78	92	89	88	81	52
2013-09-25	60	86	100	0	85	92	96	42	87	0	89	51	50	89	84	94	99	86	91	88
2013-09-26	35	100	42	0	85	91	86	0	91	0	92	55	34	82	62	87	96	98	86	65
2013-09-27	55	70	53	34	74	94	93	22	75	100	89	46	18	67	59	75	91	87	86	41
2013-09-28	32	66	42	0	55	93	75	0	59	0	53	48	42	43	55	37	75	87	93	13
2013-09-29	32	68	41	0	47	90	64	51	54	0	66	47	41	50	74	55	54	87	83	13
2013-09-30	76	89	65	32	99	99	96	41	90	94	100	58	50	90	76	90	95	85	80	56
2013-10-01	49	84	82	49	63	84	100	36	92	0	48	56	0	72	95	71	100	87	88	91
2013-10-02	36	68	63	99	68	88	70	49	94	0	43	54	49	73	73	88	87	94	88	42
2013-10-03	29	73	11	0	52	83	64	37	87	0	46	50	33	65	82	80	92	87	87	82
2013-10-04	30	82	33	52	58	86	66	39	81	35	37	77	17	63	83	69	79	89	89	34
2013-10-05	18	76	26	0	55	94	38	31	63	0	26	48	0	34	46	44	73	98	94	34
2013-10-06	26	73	26	61	45	88	35	0	60	0	27	100	0	38	61	48	47	95	96	4
2013-10-07	50	91	31	0	66	92	54	37	98	0	49	68	49	77	78	75	79	87	94	62
2013-10-08	22	95	74	50	62	92	78	25	90	0	70	75	50	83	80	86	78	89	83	69
2013-10-09	44	93	43	51	72	91	67	51	92	0	61	78	0	60	80	72	87	88	83	76
2013-10-10	37	79	32	0	70	92	79	25	87	0	54	68	68	69	77	73	83	90	86	53
2013-10-11	15	74	56	0	71	90	67	40	85	0	44	67	88	58	71	58	78	90	89	51
2013-10-12	0	62	81	0	39	90	48	0	72	0	33	45	0	33	54	37	58	96	92	8
2013-10-13	27	71	53	0	59	91	59	31	59	0	35	64	0	25	69	47	47	87	85	19
2013-10-14	65	88	53	0	55	99	87	100	87	0	51	56	33	59	56	100	67	88	93	36
2013-10-15	43	93	84	49	59	90	54	74	95	0	62	51	82	82	79	85	76	96	79	69
2013-10-16	65	87	63	50	100	91	85	37	97	0	100	70	50	64	82	74	77	96	85	86
2013-10-17	58	82	53	100	72	92	68	25	87	0	91	49	100	76	83	65	86	88	89	100
2013-10-18	45	73	100	52	54	87	62	13	92	0	43	48	52	61	83	51	97	94	86	82
2013-10-19	27	65	40	0	33	98	45	0	66	0	27	39	0	35	38	36	65	100	100	34
2013-10-20	72	74	53	0	36	93	25	31	61	42	26	64	0	33	69	52	57	93	91	41
2013-10-21	100	97	21	0	66	99	52	25	99	0	30	65	98	70	94	77	83	95	89	60
2013-10-22	57	88	52	0	67	90	63	24	96	0	28	67	80	100	92	73	87	92	82	62
2013-10-23	22	84	0	50	71	94	49	37	97	0	27	48	50	89	86	72	86	91	85	27
2013-10-24	51	85	32	50	59	93	57	50	93	0	28	66	50	82	79	63	79	90	86	60
2013-10-25	68	71	55	52	61	100	49	39	86	0	22	50	52	64	67	63	82	93	87	53
2013-10-26	18	56	0	0	36	93	30	0	72	0	16	48	0	20	58	43	48	100	98	27
2013-10-27	45	75	92	62	40	96	37	61	57	0	16	49	21	43	80	40	55	89	93	18
2013-10-28	42	90	41	0	58	99	45	48	93	100	23	55	32	96	100	65	71	85	86	65
2013-10-29	42	91	83	98	63	87	48	49	100	0	28	55	0	77	77	84	86	91	81	88
2013-10-30	42	100	52	49	91	94	55	73	92	0	28	44	65	89	95	80	75	99	83	64
2013-10-31	58	78	54	0	75	89	62	38	80	0	27	52	50	81	74	68	79	87	78	46
2013-11-01	0	83	67	53	67	85	60	22	89	0	67	88	74	89	52	73	64	89	87	68
2013-11-02	20	60	0	61	50	91	33	13	66	0	58	56	42	37	53	45	59	90	87	18
2013-11-03	50	81	38	0	69	94	27	12	59	100	66	86	21	43	65	35	55	90	89	14
2013-11-04	48	83	61	48	74	95	71	50	94	0	85	72	100	73	58	84	78	83	83	80
2013-11-05	56	87	40	0	83	88	61	10	94	0	93	81	65	90	77	95	90	79	90	64
2013-11-06	64	92	50	48	65	89	61	29	100	0	82	90	66	90	85	85	87	85	90	69
2013-11-07	57	92	61	49	68	90	89	100	92	80	84	85	17	79	81	81	100	86	88	54
2013-11-08	25	76	11	0	64	90	77	31	86	0	76	90	35	64	61	72	76	86	84	92
2013-11-09	71	58	26	0	56	98	40	13	70	0	51	54	0	38	62	40	60	92	89	32
2013-11-10	60	64	38	60	54	91	54	0	56	0	50	68	62	36	52	44	59	94	92	50
2013-11-11	82	77	31	99	83	98	100	41	88	0	75	100	17	78	68	79	85	85	88	45
2013-11-12	71	86	40	0	72	94	68	20	96	79	100	92	33	78	88	100	87	82	78	87
2013-11-13	40	93	41	48	82	95	51	50	99	0	94	83	66	100	95	88	71	84	85	72
2013-11-14	40	94	41	97	62	89	66	40	93	0	94	71	50	77	95	74	84	82	94	92
2013-11-15	33	73	42	50	72	95	58	31	92	0	73	86	35	66	80	78	73	87	87	82
2013-11-16	30	74	25	60	50	99	35	25	65	0	65	79	0	46	53	32	57	92	88	36
2013-11-17	49	88	12	0	48	91	38	0	60	0	52	73	0	40	54	43	53	93	91	22
2013-11-18	63	88	49	0	100	91	76	29	91	0	76	71	0	78	100	92	76	84	80	89
2013-11-19	86	92	79	0	71	93	75	48	99	0	91	78	81	90	87	85	96	84	92	64
2013-11-20	64	100	100	48	60	94	68	39	91	79	85	88	0	84	84	87	99	90	82	100
2013-11-21	40	80	71	49	61	92	65	30	92	0	82	85	66	81	94	88	83	90	89	51
2013-11-22	100	75	31	100	68	85	54	41	90	0	77	71	17	78	77	69	69	88	88	67
2013-11-23	20	57	50	0	60	96	31	37	70	0	59	50	0	42	46	39	63	91	100	40
2013-11-24	10	64	37	59	51	100	29	36	58	0	53	71	40	28	57	48	47	100	92	40
2013-11-25	48	77	40	48	90	98	53	10	86	0	91	82	17	71	78	73	66	88	89	73
2013-11-26	57	73	61	48	73	98	65	50	94	0	79	73	67	69	59	67	76	83	86	73
2013-11-27	34	69	54	52	58	96	84	11	76	0	54	71	35	54	73	42	68	85	79	65
2013-11-28	21	52	66	0	52	86	45	0	42	0	38	83	0	20	47	39	52	77	80	38
2013-11-29	19	40	24	58	48	80	82	0	69	0	44	78	40	36	42	32	50	97	93	35
2013-11-30	30	53	62	59	73	91	32	37	65	100	49	79	62	37	62	57	57	100	98	49
2013-12-01	52	66	55	28	13	90	21	17	55	0	56	100	38	35	64	56	49	86	85	28
2013-12-02	85	78	45	0	19	90	44	55	98	0	78	56	32	83	86	91	69	90	84	54
2013-12-03	72	83	33	47	17	90	45	42	100	0	87	93	49	98	82	88	74	89	92	76
2013-12-04	52	100	74	24	17	90	48	100	86	74	100	54	100	100	85	84	68	87	84	39
2013-12-05	52	90	27	72	16	87	47	43	90	0	99	65	33	89	90	84	70	85	85	99
2013-12-06	39	91	56	0	15	87	52	45	94	0	84	69	35	97	95	80	72	85	86	70
2013-12-07	18	60	25	89	12	93	28	71	70	0	58	57	21	39	73	47	43	88	97	57
2013-12-08	27	71	58	0	14	88	31	35	62	0	66	54	0	36	73	57	50	86	85	39
2013-12-09	67	87	54	0	16	91	42	57	89	74	98	69	66	87	91	91	64	84	83	70
2013-12-10	37	80	100	24	16	88	55	28	96	0	85	77	49	100	76	100	78	79	87	66
2013-12-11	100	84	49	50	14	92	48	59	94	0	94	86	51	93	100	88	67	82	85	40
2013-12-12	47	90	49	0	15	86	50	45	92	0	89	64	35	80	89	87	73	83	87	81
2013-12-13	48	70	44	78	18	86	49	77	94	0	83	47	18	83	84	75	74	81	90	73
2013-12-14	29	55	17	31	17	97	31	18	79	0	60	47	21	44	54	42	45	87	95	40
2013-12-15	76	70	0	0	17	95	22	37	66	0	55	60	43	49	54	58	52	89	85	36
2013-12-16	39	74	35	100	19	91	44	45	98	77	71	75	0	89	78	85	64	86	89	55
2013-12-17	46	75	63	0	19	93	45	15	92	0	73	55	51	96	97	79	74	86	85	87
2013-12-18	54	71	21	0	26	88	46	30	91	0	75	63	52	89	89	80	76	80	89	59
2013-12-19	16	66	15	0	21	86	37	47	91	0	73	60	90	71	85	59	65	88	88	100
2013-12-20	8	59	15	0	25	86	46	16	82	0	61	68	19	69	63	53	58	89	85	76
2013-12-21	50	53	18	32	22	93	23	19	70	0	50	46	0	33	51	40	51	88	88	28
2013-12-22	50	47	18	33	21	86	23	19	56	100	43	63	0	28	42	28	51	87	88	19
2013-12-23	18	56	16	29	25	93	55	0	90	0	52	94	20	72	49	29	73	87	96	46
2013-12-24	0	38	35	0	34	83	76	19	65	0	47	61	0	32	46	23	74	85	88	51
2013-12-25	0	46	21	0	69	74	29	22	41	0	41	46	0	15	47	22	52	95	96	16
2013-12-26	18	47	8	0	100	88	47	18	84	0	61	45	0	50	42	35	81	93	99	61
2013-12-27	26	51	32	0	89	99	60	34	97	0	58	68	0	64	58	31	100	90	100	54
2013-12-28	0	50	9	0	88	100	33	19	80	0	57	50	0	39	36	29	69	100	100	51
2013-12-29	0	50	17	0	84	94	19	19	68	0	47	41	21	23	40	34	66	92	94	23
2013-12-30	33	51	15	26	69	100	58	16	100	0	72	77	73	65	57	44	80	82	92	43
2013-12-31	25	49	23	0	56	96	100	0	88	0	61	80	38	51	56	28	86	89	96	97
2014-01-01	44	58	22	0	78	70	45	40	61	0	51	35	45	29	71	18	62	84	91	41
2014-01-02	17	66	26	88	83	84	62	63	93	0	76	51	35	49	77	40	80	85	82	56
2014-01-03	35	58	43	0	80	91	55	16	92	0	76	53	35	51	52	47	84	85	82	85
2014-01-04	80	66	30	0	100	100	47	18	79	0	54	37	0	43	45	32	50	91	86	42
2014-01-05	58	63	10	33	85	88	29	0	58	0	44	37	0	43	55	43	51	88	84	30
2014-01-06	49	73	0	0	71	88	55	59	87	0	60	49	50	80	57	55	72	79	78	99
2014-01-07	98	79	24	28	59	88	66	29	90	0	69	100	66	58	72	70	85	85	80	68
2014-01-08	68	89	42	0	66	90	64	46	90	0	74	58	51	73	94	77	100	84	75	70
2014-01-09	17	84	58	28	64	88	62	45	99	0	77	44	84	82	56	80	93	83	80	54
2014-01-10	69	76	17	0	67	89	64	16	92	0	92	54	52	87	91	72	97	82	85	59
2014-01-11	20	74	30	68	82	93	26	18	75	0	59	40	0	47	61	49	78	89	86	50
2014-01-12	40	71	40	0	82	96	28	18	57	0	51	60	20	36	73	47	66	98	84	19
2014-01-13	17	91	100	28	94	87	61	45	100	100	73	50	17	88	69	87	72	88	86	56
2014-01-14	49	100	66	28	62	86	62	15	97	0	77	53	100	88	81	75	89	85	80	100
2014-01-15	65	84	81	27	54	84	70	88	99	100	83	47	50	98	83	82	78	78	75	62
2014-01-16	17	86	42	28	63	86	61	30	95	0	100	56	67	80	79	100	76	81	80	86
2014-01-17	70	83	78	0	62	91	62	16	92	0	89	47	70	100	87	88	76	86	82	75
2014-01-18	41	64	31	0	76	95	42	18	84	0	48	40	0	55	41	39	59	96	90	16
2014-01-19	41	74	61	0	74	88	37	0	57	0	50	41	0	37	81	37	57	85	97	23
2014-01-20	35	77	35	29	67	93	100	62	78	0	61	55	35	94	59	60	55	89	86	49
2014-01-21	32	88	48	0	64	88	56	58	92	0	72	50	16	76	68	80	74	91	80	68
2014-01-22	65	89	24	55	52	88	62	59	100	0	84	70	66	90	69	74	78	88	85	80
2014-01-23	49	89	49	55	43	90	66	59	94	0	94	69	83	91	75	87	75	84	81	79
2014-01-24	67	86	33	0	46	87	78	45	96	0	85	94	34	85	73	68	76	87	83	73
2014-01-25	40	72	20	100	61	97	55	36	82	0	51	59	20	33	48	37	56	100	94	45
2014-01-26	40	79	70	68	69	95	53	18	73	0	54	47	40	64	80	63	61	91	100	38
2014-01-27	94	97	39	26	51	85	76	28	85	0	77	51	31	90	72	89	83	85	85	97
2014-01-28	63	88	32	53	38	87	77	100	95	0	94	54	48	73	66	88	84	89	84	83
2014-01-29	81	88	89	27	42	85	71	44	93	99	89	46	49	84	100	82	75	82	84	95
2014-01-30	100	92	42	28	38	87	82	45	92	0	79	35	50	91	98	88	88	82	81	69
2014-01-31	68	84	17	29	40	92	82	61	89	0	81	48	0	80	91	81	88	92	89	92
2014-02-01	31	73	12	0	97	94	32	18	70	0	54	70	20	32	47	46	68	68	100	67
2014-02-02	30	68	35	0	100	90	25	17	61	0	41	47	0	37	68	45	47	58	83	32
2014-02-03	41	79	57	0	73	82	80	28	81	0	67	62	16	70	51	66	74	54	78	82
2014-02-04	24	85	66	0	79	86	100	42	100	0	79	58	64	72	87	95	90	57	81	100
2014-02-05	33	92	49	34	72	83	63	14	86	0	71	61	66	59	80	89	88	58	80	82
2014-02-06	74	93	29	100	81	83	65	21	92	0	74	55	24	85	94	92	94	59	75	93
2014-02-07	10	82	35	0	69	89	71	0	87	0	62	56	20	72	68	77	85	61	84	86
2014-02-08	20	63	47	0	80	88	34	52	74	0	55	55	20	54	39	38	52	85	80	33
2014-02-09	10	71	81	0	96	91	24	0	61	61	58	65	39	51	69	54	55	100	93	47
2014-02-10	49	76	19	0	83	87	55	42	86	0	69	74	79	83	65	98	73	99	79	52
2014-02-11	49	93	75	33	65	85	59	56	83	0	90	77	47	100	75	100	83	79	82	63
2014-02-12	65	83	9	33	64	85	60	71	84	0	100	79	48	80	82	76	85	74	81	76
2014-02-13	17	74	39	67	73	87	59	57	80	0	69	56	32	75	69	81	75	70	80	71
2014-02-14	26	65	10	0	61	81	58	30	74	0	66	48	34	69	64	67	70	67	84	63
2014-02-15	31	58	36	0	76	89	24	54	69	0	49	53	0	54	54	43	59	81	89	38
2014-02-16	21	65	97	0	88	94	37	36	62	0	46	46	20	52	63	46	57	77	97	22
2014-02-17	34	75	40	35	80	91	81	74	79	0	54	68	17	85	70	67	57	76	90	49
2014-02-18	25	90	38	67	68	87	58	57	89	100	74	100	32	84	91	79	80	80	87	63
2014-02-19	74	94	58	0	71	88	55	100	86	0	70	93	49	81	75	81	80	78	82	72
2014-02-20	42	90	87	67	62	87	55	58	84	0	62	67	49	82	100	80	81	99	83	75
2014-02-21	60	80	100	35	74	88	55	45	80	0	62	55	100	74	80	71	81	94	87	58
2014-02-22	31	69	49	42	82	100	23	18	79	0	42	59	0	46	53	33	63	86	92	45
2014-02-23	51	75	12	42	77	97	23	0	68	0	44	44	0	39	68	57	66	91	90	30
2014-02-24	65	91	29	33	68	91	55	42	85	0	75	71	0	85	81	91	81	70	79	83
2014-02-25	41	100	47	99	78	87	55	84	90	98	68	83	16	70	93	87	85	69	84	73
2014-02-26	66	92	29	33	59	86	60	85	88	0	71	64	32	65	71	98	90	77	86	95
2014-02-27	100	91	68	34	58	94	49	58	87	50	71	79	48	70	82	74	100	68	79	48
2014-02-28	9	86	89	35	76	93	53	30	87	53	62	71	68	62	65	67	87	68	87	70
2014-03-01	56	65	24	41	39	85	36	34	71	0	58	65	39	42	71	40	59	100	93	41
2014-03-02	100	71	72	0	45	81	43	68	64	0	65	57	39	39	45	55	60	91	88	17
2014-03-03	35	84	76	0	75	77	79	13	80	0	78	71	62	64	79	71	72	86	85	94
2014-03-04	83	98	40	68	42	80	100	56	88	0	86	98	98	84	71	83	100	87	82	100
2014-03-05	55	90	30	0	29	83	79	28	86	0	100	76	32	100	88	77	88	81	84	41
2014-03-06	47	91	61	34	30	99	79	71	81	0	98	82	50	63	84	97	85	82	83	71
2014-03-07	39	83	11	0	23	99	66	44	82	0	83	61	34	82	66	67	76	84	88	61
2014-03-08	57	63	25	0	33	100	31	0	72	0	61	74	0	50	45	41	59	87	98	24
2014-03-09	11	71	37	42	39	96	25	17	62	0	51	56	0	22	46	51	53	86	97	33
2014-03-10	65	94	20	34	27	92	60	42	84	0	81	100	100	70	69	81	70	80	82	69
2014-03-11	47	89	41	0	27	86	59	100	88	0	88	89	100	73	59	82	75	74	80	64
2014-03-12	56	95	40	34	28	82	75	57	81	0	87	83	50	85	73	89	72	80	80	51
2014-03-13	47	91	31	35	32	87	74	14	83	0	73	97	17	87	63	65	84	77	86	52
2014-03-14	49	73	95	72	26	85	87	45	80	0	78	98	0	78	66	75	67	84	91	62
2014-03-15	12	58	25	0	37	87	31	36	68	0	61	69	42	46	27	44	59	87	100	34
2014-03-16	45	71	61	84	34	91	32	17	67	100	44	74	40	38	40	37	50	89	99	15
2014-03-17	64	84	20	34	28	78	67	69	89	0	79	100	32	65	88	85	79	82	97	75
2014-03-18	37	100	91	35	34	76	70	14	90	83	86	82	50	84	100	66	79	79	89	57
2014-03-19	37	93	100	0	29	84	62	70	89	82	82	76	16	70	94	87	82	75	89	64
2014-03-20	38	84	82	35	30	80	49	72	81	84	76	66	0	80	94	78	72	74	86	54
2014-03-21	29	72	85	0	31	79	56	0	86	0	83	91	35	69	80	63	69	75	86	67
2014-03-22	35	62	25	0	39	88	35	18	70	0	51	68	0	44	51	40	41	83	95	27
2014-03-23	34	60	49	0	40	92	32	0	65	0	59	72	0	42	57	42	47	86	96	18
2014-03-24	65	88	30	0	33	94	75	42	97	0	78	89	49	99	64	85	62	78	88	46
2014-03-25	72	88	49	100	42	92	67	41	93	0	89	79	32	87	65	82	71	76	87	41
2014-03-26	56	83	81	69	66	86	76	43	88	0	94	72	33	66	82	79	75	75	87	39
2014-03-27	19	80	62	0	55	85	74	0	84	0	84	80	67	76	77	100	80	78	83	54
2014-03-28	20	75	53	0	57	82	73	75	87	0	85	88	51	63	71	73	69	81	86	28
2014-03-29	23	67	61	0	87	87	34	34	68	0	59	85	0	31	43	47	50	86	97	26
2014-03-30	79	64	61	0	100	86	34	52	63	0	63	70	40	32	69	55	45	86	92	24
2014-03-31	75	100	20	35	69	89	73	43	100	0	86	65	50	77	86	78	65	79	88	56
2014-04-01	55	90	80	0	81	88	61	63	91	45	89	67	51	82	64	94	92	98	62	52
2014-04-02	55	83	71	36	65	87	64	25	91	0	86	46	0	96	66	90	99	89	61	71
2014-04-03	93	94	54	37	68	87	59	64	84	45	87	68	51	69	82	86	90	93	60	60
2014-04-04	67	77	46	0	78	85	64	40	85	0	82	65	70	79	69	71	89	91	64	88
2014-04-05	46	60	45	0	95	97	32	16	67	0	55	56	0	45	58	46	69	97	61	39
2014-04-06	34	72	0	90	100	88	25	16	58	0	54	48	21	43	40	48	68	91	66	39
